
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45723.7,83654.1,83.1711,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
45681.8,83616.7,66.646,um,Surface,1,Center of Image Mass,Image 1,1,TVC,3,
