
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
4506.44,um^3,Cell,1,ATM,1,
4320.08,um^3,Cell,1,ATM,2,
649.204,um^3,Cell,1,TVC,6,
805.995,um^3,Cell,1,TVC,7,
848.013,um^3,Cell,1,TVC,10,
1370.96,um^3,Cell,1,TVC,11,
