
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.396163,0.0589848,-0.916284,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.417173,0.32592,-0.848377,um,Surface,Ellipsoid Axis B,1,TVCgroup,3,
