
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
14,19.3914,89.7383,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
15.0898,36.4414,40.1683,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
