
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39141,46740,151.671,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
39119.8,46689.4,114.412,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
