
Nucleus Distance from Nucleus Membrane to Cell Membrane
 ==================== 
Nucleus Distance from Nucleus Membrane to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
1.4861,um,Nucleus,1,ATM,0,100000000,
1.53444,um,Nucleus,1,ATM,1,100000001,
0.284722,um,Nucleus,1,TVC,2,100000002,
0.284741,um,Nucleus,1,TVC,3,100000003,
0.284766,um,Nucleus,1,TVC,4,100000004,
0.284801,um,Nucleus,1,TVC,5,100000005,
