
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
47985,63907.2,117.468,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
47926,63905.5,86.944,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
