
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
53.8555,94.8867,32.2171,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
35.9023,19.375,37.7279,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
