
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.43044,um,Surface,1,ATMgroup,0,
6.96777,um,Surface,1,TVCgroup,2,
