
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
6.78249,um,Cell,Image 1,1,TVC,0,
6.35859,um,Cell,Image 1,1,TVC,1,
5.93468,um,Cell,Image 1,1,TVC,2,
8.05421,um,Cell,Image 1,1,TVC,3,
7.2064,um,Cell,Image 1,1,ATM,4,
6.7825,um,Cell,Image 1,1,ATM,5,
