
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.152173,-0.484908,0.861225,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.755236,0.354393,0.551384,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
