
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
41965.1,67819.4,-55.2488,um,Surface,Center of Homogeneous Mass,1,ATMgroup,2,
42026.5,67814,-78.0252,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
