
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39158,46743.9,141.325,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,8,
39162.4,46712.8,149.057,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,9,
39146,46681.4,97.7112,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,0,
39135.7,46687.2,104.42,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
39152.7,46689.3,105.72,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
39141.6,46690.2,112.938,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,6,
