
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
741.146,um^3,Cell,1,TVC,1,
737.126,um^3,Cell,1,TVC,2,
2665.38,um^3,Cell,1,TVC,3,
1835.03,um^3,Cell,1,TVC,4,
7455.24,um^3,Cell,1,ATM,5,
8136.08,um^3,Cell,1,ATM,6,
