
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
5.65832,6.85048,7.82262,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,2,100000001,
7.00754,7.86042,8.8784,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,3,100000002,
5.71912,8.17751,8.65981,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,4,100000003,
4.80817,6.61793,7.27133,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000000,
4.44843,5.08871,6.48003,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,5,100000004,
