
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43078.7,50375.8,34.4841,um,Cell,Cell Center of Homogeneous Mass,1,ATM,2,
43055.9,50408.3,34.6063,um,Cell,Cell Center of Homogeneous Mass,1,ATM,3,
43069.4,50390.6,36.2799,um,Cell,Cell Center of Homogeneous Mass,1,ATM,4,
43132.1,50372.6,28.374,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
43133.2,50374,38.3276,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
