
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
47833.6,86957.3,-51.0918,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,2,
47875.4,87003.7,-70.0972,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
