
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
3.71268,um,Nucleus,1,TVC,0,100000000,
3.33387,um,Nucleus,1,TVC,1,100000001,
3.24642,um,Nucleus,1,TVC,2,100000002,
3.44673,um,Nucleus,1,TVC,3,100000003,
6.0041,um,Nucleus,1,ATM,4,100000004,
5.74255,um,Nucleus,1,ATM,5,100000005,
