
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1914.44,um^2,Cell,1,TVC,0,
3490.61,um^2,Cell,1,TVC,2,
1669.59,um^2,Cell,1,TVC,4,
2505.15,um^2,Cell,1,TVC,5,
4560.97,um^2,Cell,1,ATM,8,
4956.96,um^2,Cell,1,ATM,11,
