
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.9755,um,Nucleus,1,TVC,1,100000000,
3.8903,um,Nucleus,1,TVC,2,100000001,
4.50851,um,Nucleus,1,ATM,3,100000002,
4.14678,um,Nucleus,1,ATM,4,100000003,
