
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.154389,,Cell,1,TVC,1,
0.0961149,,Cell,1,TVC,2,
0.127639,,Cell,1,TVC,3,
0.116199,,Cell,1,TVC,4,
0.0688744,,Cell,1,ATM,5,
0.0757241,,Cell,1,ATM,6,
