
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38052,25093.2,182.369,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
38105.6,25168.6,166.127,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
