
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43448.6,78417.5,187.075,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
43404.6,78344,158.926,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
