
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
15.7437,um,Surface,1,TVCgroup,0,
36.3109,um,Surface,1,ATMgroup,2,
