
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37077,90246.5,71.1349,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
37041.4,90213.5,104.324,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
