
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
15.0029,23.8438,61.3594,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
14.1484,27.75,29.2656,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
