
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.882035,-0.470044,-0.0327437,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
0.0591132,0.171926,0.983335,um,Surface,Ellipsoid Axis A,1,TVCgroup,1,
