
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.596267,-0.7636,-0.24775,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
0.0381904,-0.0666883,0.997043,um,Surface,Ellipsoid Axis A,1,TVCgroup,2,
