
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
39.7305,61.0156,17.3802,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
31.4961,28.9375,28.8258,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
