
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36784.1,46692,88.6339,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,4,
36777,46715.6,94.0156,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,5,
36792.8,46747.3,66.064,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,0,
36794.6,46757.8,67.1974,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,1,
36802.1,46757.9,69.4579,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
36803.5,46747.9,71.4094,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,3,
