
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37665.2,59545,58.5364,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
37714.9,59570.2,66.9742,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
