
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
62.5095,um,Surface,1,ATMgroup,0,
21.9857,um,Surface,1,TVCgroup,2,
