
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39059,81188.2,49.8613,um,Cell,Cell Center of Homogeneous Mass,1,ATM,4,
39040.7,81217.2,54.1472,um,Cell,Cell Center of Homogeneous Mass,1,ATM,5,
39012.9,81147.7,32.0895,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
39022.2,81158.9,32.5923,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
39006.3,81154.8,35.9463,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
39013.2,81164.1,37.5134,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
