
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
44693,52400.3,-13.7298,um,Cell,Cell Center of Homogeneous Mass,1,ATM,8,
44669.3,52437.6,-9.45579,um,Cell,Cell Center of Homogeneous Mass,1,ATM,9,
44693.8,52373.7,-59.2045,um,Cell,Cell Center of Homogeneous Mass,1,TVC,1,
44705.4,52377.9,-53.7446,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
44692.1,52378.6,-46.6998,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
