
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
117.64,84.4369,-34.6192,um,Surface,Position,1,ATM,0,
48.8958,86.6762,6.81236,um,Surface,Position,1,TVCgroup,1,
