
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.263615,0.292352,-0.919259,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
-0.736451,-0.328821,0.591199,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
