
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
33686.4,66487.2,0.893578,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
33644.8,66545.3,6.2489,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
