
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
33687.4,66487,-0.981696,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
33644.7,66545.3,5.15129,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
