
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.9844,22.1758,46.3066,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
15.6947,25.2031,33.8262,um,Surface,BoundingBoxOO Length,1,TVCgroup,3,
