
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
43931.8,58775.6,63.0329,um,Surface,Position,1,ATMgroup,0,
43915.6,58751.1,31.5657,um,Surface,Position,1,TVCgroup,3,
