
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.427898,,Cell,1,TVC,1,
0.381702,,Cell,1,TVC,4,
0.537826,,Cell,1,ATM,5,
0.341016,,Cell,1,ATM,6,
0.523758,,Cell,1,ATM,7,
