
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.890437,-0.449242,0.072829,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.0870391,-0.987122,0.134216,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
