
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.4524,um,Surface,1,TVCgroup,0,
11.1233,um,Surface,1,ATMgroup,4,
