
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
32009,21923.8,163.946,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
31972,21998.9,176.297,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
