
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
1614.55,um^3,Cell,1,TVC,5,
926.527,um^3,Cell,1,TVC,6,
1764.77,um^3,Cell,1,TVC,7,
1356.12,um^3,Cell,1,ATM,8,
1521.79,um^3,Cell,1,ATM,11,
3226.53,um^3,Cell,1,ATM,12,
