
Cell Ellipsoid Axis A
 ==================== 
Cell Ellipsoid Axis A X,Cell Ellipsoid Axis A Y,Cell Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.80475,0.528351,-0.270595,um,Cell,Cell Ellipsoid Axis A,1,ATM,8,
0.109223,-0.259756,-0.959478,um,Cell,Cell Ellipsoid Axis A,1,ATM,11,
0.407049,-0.798712,0.443137,um,Cell,Cell Ellipsoid Axis A,1,ATM,12,
-0.313635,-0.798768,0.513422,um,Cell,Cell Ellipsoid Axis A,1,TVC,5,
0.946793,0.302062,0.111094,um,Cell,Cell Ellipsoid Axis A,1,TVC,6,
0.999881,0.0120025,0.00968568,um,Cell,Cell Ellipsoid Axis A,1,TVC,7,
