
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.79055,um,Cell,1,TVC,5,
5.83849,um,Cell,1,TVC,6,
6.03735,um,Cell,1,TVC,7,
4.08163,um,Cell,1,ATM,8,
5.42891,um,Cell,1,ATM,11,
5.47113,um,Cell,1,ATM,12,
