
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.45513,um,Nucleus,1,TVC,2,100000000,
1.699,um,Nucleus,1,TVC,4,100000002,
2.95518,um,Nucleus,1,TVC,5,100000003,
2.25215,um,Nucleus,1,TVC,6,100000004,
3.86843,um,Nucleus,1,ATM,10,100000008,
2.84534,um,Nucleus,1,ATM,12,100000011,
