
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35753.3,63705.6,202.753,um,Cell,Cell Center of Homogeneous Mass,1,ATM,10,
35769.3,63681.8,215.672,um,Cell,Cell Center of Homogeneous Mass,1,ATM,12,
35805,63669.7,176.663,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
35811.6,63681.3,179.228,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
35796.7,63674.7,180.381,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
35804.6,63683.3,183.64,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
