
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
33920.6,36006.8,216.427,um,Nucleus,Nucleus Position,1,ATM,8,100000008,
33894.3,36036.1,218.064,um,Nucleus,Nucleus Position,1,ATM,9,100000009,
33844,36076.1,187.79,um,Nucleus,Nucleus Position,1,TVC,0,100000000,
33838,36066.9,188.938,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
33846.6,36064.4,190.601,um,Nucleus,Nucleus Position,1,TVC,4,100000004,
33851.8,36073.9,191.482,um,Nucleus,Nucleus Position,1,TVC,5,100000005,
