
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
60.7695,50.2617,22.8911,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
22.4336,36.6289,24.5867,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
