
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
39.9353,um,Surface,1,ATMgroup,0,
19.8378,um,Surface,1,TVCgroup,2,
