
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
4.07661,um,Cell,1,ATM,0,
4.27771,um,Cell,1,ATM,1,
5.02878,um,Cell,1,TVC,2,
4.37671,um,Cell,1,TVC,3,
5.86855,um,Cell,1,TVC,4,
4.79981,um,Cell,1,TVC,5,
6.04081,um,Cell,1,TVC,6,
4.76897,um,Cell,1,TVC,7,
