
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36372.1,79368.8,97.3303,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
36329.7,79407.5,64.703,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
