
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
1303.91,um^3,Cell,1,TVC,3,
3997.05,um^3,Cell,1,ATM,6,
2299.99,um^3,Cell,1,TVC,7,
4480.02,um^3,Cell,1,ATM,8,
3783.09,um^3,Cell,1,ATM,10,
