
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.19011,um,Nucleus,1,TVC,3,100000003,
3.68496,um,Nucleus,1,ATM,6,100000006,
2.27409,um,Nucleus,1,TVC,7,100000007,
3.30296,um,Nucleus,1,ATM,8,100000008,
3.54532,um,Nucleus,1,ATM,10,100000010,
