
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
1380.25,um^3,Cell,1,TVC,3,
4379.97,um^3,Cell,1,ATM,6,
2412.8,um^3,Cell,1,TVC,7,
4921.36,um^3,Cell,1,ATM,8,
4217.29,um^3,Cell,1,ATM,10,
