
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
2.84467,um,Nucleus,1,ATM,6,100000006,
2.39596,um,Nucleus,1,ATM,7,100000007,
3.39835,um,Nucleus,1,TVC,8,100000008,
3.31366,um,Nucleus,1,TVC,9,100000009,
3.63227,um,Nucleus,1,TVC,10,100000010,
