
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.4962,,Cell,1,ATM,6,
0.497558,,Cell,1,ATM,7,
0.491142,,Cell,1,TVC,8,
0.425752,,Cell,1,TVC,9,
0.502487,,Cell,1,TVC,10,
