
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
1209.24,um^3,Cell,1,ATM,6,
1458.93,um^3,Cell,1,ATM,7,
1190.29,um^3,Cell,1,TVC,8,
1151.23,um^3,Cell,1,TVC,9,
1658.94,um^3,Cell,1,TVC,10,
