
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
86398.8,um,Nucleus,Nucleus Distance from Origin,1,ATM,6,100000006,
86400.1,um,Nucleus,Nucleus Distance from Origin,1,ATM,7,100000007,
86446.2,um,Nucleus,Nucleus Distance from Origin,1,TVC,8,100000008,
86434.5,um,Nucleus,Nucleus Distance from Origin,1,TVC,9,100000009,
86438.6,um,Nucleus,Nucleus Distance from Origin,1,TVC,10,100000010,
