
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39048,50698.1,108.354,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
38967.2,50655.6,146.048,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,3,
