
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
5084.01,um^3,Cell,1,ATM,0,
3325.5,um^3,Cell,1,ATM,1,
6329.21,um^3,Cell,1,ATM,4,
888.945,um^3,Cell,1,TVC,6,
1991.66,um^3,Cell,1,TVC,7,
946.891,um^3,Cell,1,TVC,8,
2090.59,um^3,Cell,1,TVC,11,
