
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
4.3022,um,Nucleus,1,ATM,0,100000000,
2.83227,um,Nucleus,1,ATM,1,100000001,
3.40423,um,Nucleus,1,ATM,4,100000004,
2.32017,um,Nucleus,1,TVC,6,100000006,
3.10845,um,Nucleus,1,TVC,7,100000007,
2.21823,um,Nucleus,1,TVC,8,100000008,
3.03388,um,Nucleus,1,TVC,11,100000011,
